Bianca_tval,Giaco_tval,Bianca_pval,Bianca_qval,Giaco_pval,Giaco_qval,Brainstat_qval
0.20856498598189727,0.7361840445031953,0.8348298573849484,0.8741673899318831,0.4617894739248518,0.5513904166266886,1
-4.958489248907715,-4.859054154075853,8.328105636644677e-7,1.0094673498963244e-5,1.3663848332814522e-6,1.4014203418271305e-5,1.5142010248444868e-5
3.631595577682024,3.933222593537846,2.958111000101536e-4,0.0011058358878884246,8.95344003094819e-5,3.692140218947707e-4,0.001927192663745537
4.052358541657858,4.2360828601252205,5.4590755602283756e-5,2.568976734225118e-4,2.4820745368022013e-5,1.360040842083398e-4,4.962795963843978e-4
4.6248949159748,4.918720690213041,4.2335651058809655e-6,3.923163814157723e-5,1.0162652093908623e-6,1.1215287060842684e-5,1.0384845390417503e-4
4.6160739296990405,5.001380250267945,4.413559290927438e-6,3.923163814157723e-5,6.708219133352985e-7,7.666536152403411e-6,1.0384845390417503e-4
-2.6583340579307904,-2.621189543042469,0.007976794093865064,0.01981812197233556,0.00889389647275218,0.02130274604252019,0.048344206629485235
1.890726609933622,2.437570990398779,0.058946587760631705,0.10621006803717424,0.014957792490171685,0.03305589500590428,0.17728297070866678
2.388680635625052,2.471781354841965,0.01709160690143304,0.038228961127913116,0.0136079518714095,0.030752433607705087,0.06496800292873225
4.057898444499494,4.253573150274989,5.3332455008467756e-5,2.539640714688941e-4,2.298985922099165e-5,1.2952033363938957e-4,4.961158605438861e-4
4.032314680465595,4.044360338409383,5.938278163358848e-5,2.721498056489749e-4,5.645720447381037e-5,2.5092090877249054e-4,5.163720142051172e-4
2.7747682286088327,2.9237880046576654,0.005625923699036538,0.014333563564424301,0.0035351239766413583,0.009182140199068463,0.024197521286178657
0.5381780133065147,0.4649044606881866,0.5905726143108527,0.6807753479087639,0.6420999858647911,0.7214606582750462,1
2.025984456306186,2.451094597790296,0.043028589805838784,0.08235136804945221,0.014410679016495748,0.032202634673733514,0.1365986977963136
1.6988520129239697,1.9211250033775829,0.08965473201706377,0.14818963969762608,0.054996896486157305,0.09691083081261198,0.24174433862277334
1.019321911241494,1.228440601928299,0.30829402055427063,0.41243347231340555,0.21956749833084668,0.3081649099380304,0.7087218863316566
2.3687248181935376,2.634438151604011,0.01803671334686325,0.039641128234864285,0.00855649159651123,0.020743009930936317,0.06742696578266635
2.2064040186597005,2.3455258001764383,0.027579938967098438,0.056285589728772324,0.019192773903427773,0.03988662930350984,0.09593022249425544
2.2883441377829423,2.4248664305630103,0.022323122816383212,0.0472447043732978,0.015488382343558246,0.03385438763619289,0.07972543862994004
-4.8090791677313325,-4.709173380862354,1.7465803334305772e-6,1.83850561413745e-5,2.8340292399034447e-6,2.5249107631293653e-5,2.7945285334889235e-5
4.230515986194404,4.455612499979177,2.5432064238689373e-5,1.4128924577049652e-4,9.298501121119478e-6,6.010595144483837e-5,2.9065216272787856e-4
2.7209077623884292,3.035477887286836,0.006622072533767392,0.016659301971741865,0.0024630248629494366,0.006568066301198498,0.02788241066849428
4.1912732056434985,4.292861698815664,3.0166507736938084e-5,1.5670913110097705e-4,1.9335013664628172e-5,1.1332927232158885e-4,3.0940007935321116e-4
3.087859463015505,3.2622527768844662,0.002071015105860784,0.005793049247163032,0.0011422863401808771,0.0033845521190544506,0.009632628399352484
4.375709438670323,4.502195931734744,1.3359836292127881e-5,8.250172245656254e-5,7.5075936189870156e-6,5.236039084156101e-5,1.7298748257021175e-4
2.5488659697631224,2.7340459901331164,0.010954198455456775,0.026081424893944702,0.006365432167122796,0.015814738303410673,0.04338296418002683
4.459810856794866,4.70869642756789,9.121663697720087e-6,6.88560137707467e-5,2.8405246085205357e-6,2.5249107631293653e-5,1.5866820564563368e-4
4.511576344749944,4.577109702306156,7.1893291166519774e-6,5.751463293321582e-5,5.300295503684699e-6,4.077150387449769e-5,1.4378658233303956e-4
4.099460153383767,4.198556120978069,4.4732928829928895e-05,2.182094089264824e-4,2.9228786199673982e-5,1.5183785038791679e-4,4.2602789361837043e-4
2.758632168025918,2.947879276087755,0.005909129651315607,0.014959821902064829,0.0032731591448747553,0.008670620251323856,0.025145232558789817
1.3073494600502964,1.3424479724477931,0.19139129081272477,0.27940334425215296,0.17975214167518777,0.26337310135558645,0.4611838332836742
4.414512222388026,4.893167320105194,1.1211984596725514e-5,7.60589983823782e-5,1.154084858711092e-6,1.2148261670643074e-5,1.7249207071885406e-4
6.400869367035994,6.8530998493463775,2.360453711397936e-10,7.86817903799312e-9,1.2545637849052914e-11,6.272818924526457e-10,3.147271615197248e-8
2.480848338049299,2.7932992551534124,0.013268767587276579,0.03094697371485306,0.005315853742805012,0.013373216963031476,0.051529194513695455
0.1013915086587518,0.6872070584175114,0.9192597810048162,0.9356333648903982,0.49210986211417107,0.5823785350463563,1
1.7932013918445715,2.087490373201429,0.07323953880414065,0.1257331138268509,0.03709373945491574,0.0699881876507844,0.20630856001166378
4.311848249081919,4.434438013281803,1.7774201380448754e-5,1.0455412576734562e-4,1.024153342943098e-5,6.400958393394363e-5,2.1544486521756065e-4
7.512696659206275,7.591151809790928,1.2718148699793138e-13,1.017451895983451e-11,7.189939665199959e-14,5.751951732159967e-12,2.5436297399586274e-11
2.5756573570687316,2.799112038117828,0.010146050296313497,0.02461232766732372,0.0052218259789426884,0.013293767012411637,0.04102054611220621
3.715443521951692,3.826551926113864,2.139580536738732e-4,8.323976772349653e-4,1.3792341663531333e-4,5.204657231521258e-4,0.001453168826359346
1.3947129824805302,1.7502401392485711,0.1634087654239356,0.24298701178280385,0.08038022089342543,0.13246969081268262,0.40347843314551995
6.237790924137114,6.15164011766153,6.51370724412843e-10,1.7369885984342483e-8,1.103228764208317e-9,2.7610719633546185e-08,6.51370724412843e-8
-1.1793746031080738,-0.9532778412397492,0.23852650041919832,0.32900206954372185,0.34067717182370105,0.43266150630024525,0.7820540997350764
-1.927237883013282,-1.4234105145567286,0.054229935853104226,0.09950446945523712,0.15492570412858725,0.23379133903600013,0.24373004877799653
-2.85591441101464,-2.4169331035628208,0.004379142136413179,0.011374395159514751,0.015828059225014006,0.03440882440220436,0.027804077056591613
-1.72307074570382,-1.4191648368559289,0.08518150662504265,0.14256319100425546,0.1561591896683002,0.23394635156299656,0.3663720715055597
2.24022385383827,2.2697902661771923,0.025292993772887618,0.052494944294589896,0.023430187787451002,0.04662723937801194,0.08933350169430211
-2.198620141932894,-1.5255578801691134,0.028130896822821445,0.057118572229079075,0.12743276125989925,0.1968073532971417,0.13722388694059243
1.815582407246331,1.6176572621450942,0.06973059746692727,0.12127060429030828,0.10604841081650977,0.16833081081985676,0.2006635898328842
2.0512896202798507,2.2887262841826157,0.0404960023269114,0.0782531445930655,0.02230080814048572,0.04551185334793004,0.13063226557068192
-1.2645302330104988,-1.0163262883141089,0.2063312032404378,0.2956553712829353,0.3097171862490513,0.40485906699222396,0.7274093370921997
-0.4072693876556044,-0.2350693743286238,0.6838963584008996,0.7630879021537706,0.8142024908255951,0.8731394003491637,1
-2.398949030397433,-2.273772403690555,0.016622469073580344,0.03756490186119852,0.023188641493660317,0.04647470319065792,0.09108202232098818
0.40075276701765633,0.2106514773061062,0.688686831693778,0.7630879021537706,0.8332016884989821,0.8807188039157756,1
-1.7598896943316809,-1.7546158760574966,0.07872890055667328,0.13343881450283607,0.07962794573348696,0.13216256553275843,0.3422995676377099
1.3653920924064464,1.2886306734661002,0.1724335654739497,0.2545144877844276,0.19782131643124495,0.2856625508032418,0.4205696718876822
-0.7746965593579385,-0.611590859199365,0.4387001237816124,0.5350001509531859,0.5409459844699496,0.6235876857414179,1
-1.4939730746436766,-1.2018581286366532,0.13549468037526233,0.20686210744314862,0.22969994140927077,0.31792379433809104,0.5211333860587013
-2.01075757142629,-1.895671651425796,0.04461619217678753,0.084983223193881,0.05828845749738624,0.10137123043023694,0.21245805798470252
0.6508741369959313,0.7638778339553781,0.5152756338370628,0.6046672000644805,0.4451182770834067,0.5346766091091972,1
0.2867120796135311,0.0126136057618721,0.7743915332924916,0.8389254684117057,0.9899385541390833,0.9955248456639311,1
0.9976002626188916,0.9894918049536,0.31871193770830114,0.42074183195815335,0.3226593292539143,0.4163346183921474,0.720252966572432
-0.8453000513902846,-0.9230975873816744,0.3981433334054566,0.4971713864910098,0.3561765980895365,0.44522074761192065,1
-1.707969380068305,-1.8798173956598716,0.08794900741548178,0.14597345629125608,0.060420349754446295,0.10372592232522969,0.3742510953850289
0.8120206272915481,0.6516710127234402,0.41697094259582745,0.511620788461138,0.5147615343203864,0.6038258467101307,0.8824781853879946
-0.4869719706271345,-0.3887182191660361,0.62638375263674,0.7097832891067875,0.6975664508337904,0.770791658379879,1
-0.1543631253894199,-0.1966058565382522,0.8773542353140213,0.9044889023855889,0.8441755008797318,0.8886057903997177,1
-1.0150140255253404,-1.0541124082311084,0.3103419850815002,0.4125209182219589,0.2920833052381942,0.38558852176659303,0.9852126510523814
3.6290412515554777,3.8328155092207785,2.9871486288055824e-4,0.0011063513440020675,1.345065184244353e-4,5.136078328418185e-4,0.001927192663745537
1.495743546951566,2.0026541435431056,0.13503257566458282,0.20686210744314862,0.045481071064152986,0.08231868065910043,0.34185462193565275
4.448026780319301,4.449999363861052,9.626366485653993e-6,7.13064184122518e-5,9.540060270528511e-6,6.057181124145086e-5,1.6043944142756655e-4
4.218642051672549,4.194055831099038,2.6784250825842202e-5,1.467630182237929e-4,2.9804896112228134e-5,1.5284562108834943e-4,2.9760278695380225e-4
2.1484048742323347,2.3226018524124696,0.031918607278141393,0.06415800457917867,0.020398327551407545,0.04205840732248978,0.10912344368595348
2.939734000379367,3.271398964773814,0.003359679044806026,0.009141983795390546,0.001106350749134306,0.0033025395496546453,0.015271268385481937
-1.1997665532184618,-1.1621881376007297,0.2305110972525084,0.32015430173959497,0.2454333276603945,0.33593281094589034,0.768370324175028
0.4933576705184284,0.6016857945082592,0.6218670335611037,0.7066670835921633,0.5475182031832947,0.6293312680267755,1
-0.44276608425874286,-0.353407980466934,0.6580296518026169,0.739359159328783,0.7238562817696486,0.7976377760547092,1
-0.37542841481361866,-0.2108728239626096,0.7074206265923813,0.7816802503783219,0.8330290051443779,0.8807188039157756,1
0.1480889572675519,0.2279117091183995,0.8823020936856479,0.9072515102166046,0.8197609639820038,0.8767496940983999,1
1.536066133871763,1.594100762080849,0.12483504138099634,0.1950547521578068,0.11122602254371472,0.1751590906200232,0.3200898496948624
-2.3349345979864453,-2.1915907284121903,0.019741781016835748,0.04232705704719642,0.028636589717360612,0.05533640525093838,0.10255470658096492
4.255042401089494,4.174319905419412,2.2842062703329083e-5,1.3178928575534858e-4,3.2461499716510975e-5,1.6230749858255487e-4,2.6873014945093043e-4
-2.1300625479961997,-2.3445011277587517,0.033407402277133236,0.06681480455426647,0.0192452986389435,0.03988662930350984,0.16099952904642525
-0.9325178783355572,-1.2060470606249285,0.3512915905605387,0.44895395386221876,0.2280815069814723,0.3167798708076004,1
-1.459077112155695,-1.916267731831341,0.1448544979309336,0.2186482987636734,0.055612759214306924,0.09756624423562618,0.5466207469091834
0.7610292972420502,0.8497232889302824,0.4468170310965913,0.5415964013292016,0.395680118328142,0.48401237715980666,0.9308688147845653
-0.9171589638345656,-0.8727413395606396,0.35927807715606075,0.4556957575497204,0.3830113072445466,0.47139853199328813,1
0.6505593534628551,0.7558986106616559,0.5154787880549696,0.6046672000644805,0.4498860685625875,0.5387857108533982,1
0.05737958030233505,-0.1441614041670172,0.9542541669797723,0.963893097959366,0.8854017480740002,0.9100184160128091,1
1.0619144905199334,1.2791542370624052,0.28852810130476747,0.38728604201982214,0.20113625413356376,0.2883673894388011,0.6671169972364567
1.4015766986283464,1.4569519999646876,0.16134860135159623,0.24081880798745708,0.14544013713349863,0.22120172948060626,0.40086609031452475
3.4935815829712156,3.357499784176822,4.972271721405699e-4,0.0016999219560361362,8.158234308359685e-4,0.0025296850568557166,0.0029685204306899695
2.3019635679045125,2.3880922886680387,0.021539740508737065,0.04582923512497248,0.017118836006949904,0.03681470109021485,0.07762068651797141
2.8365099100628126,2.7972960863531084,0.004652019096310971,0.011928254093105054,0.005251037969902597,0.013293767012411637,0.02022616998396074
4.391236900994056,4.359396816335853,1.2456961096371973e-5,8.006585521476852e-5,1.4375564991813392e-5,8.582426860784115e-5,1.7271297671020414e-4
3.350116314014688,3.352081518265519,8.376361266015433e-4,0.002659162306671566,8.317780890024894e-4,0.0025397804244350823,0.004589786995076949
1.557488238269811,1.7426301738086174,0.11966757323184811,0.18919774424007607,0.08170228821094828,0.1339381773949972,0.30881954382412413
3.71578658114995,4.020319785350004,2.1367186612718898e-4,8.323976772349653e-4,6.24385071673385e-5,2.7147177029277603e-4,0.001453168826359346
5.774156469747618,6.078383053116167,1.0284381794395877e-8,2.1651330093465004e-7,1.718093875921915e-9,4.042573825698624e-8,6.856254529597251e-7
3.823929472500848,4.007888636318685,1.3937819325352904e-4,5.994761000151787e-4,6.576234927177858e-5,2.8284881407216595e-4,0.0010931623000276787
3.546218456060396,3.69682805526448,4.0871560057412394e-4,0.0014467808869880494,2.3003931315018712e-4,8.441809656887601e-4,0.0025544725035882747
3.32431994941299,3.5393129755791684,9.181704409586497e-4,0.0028918754045941727,4.1942290401041527e-4,0.0014339244581552657,0.00496308346464135
3.9193932099468047,3.9861197980734175,9.474808058242063e-5,4.211025803663139e-4,7.199050352828102e-5,3.0634256820545114e-4,7.895673381868386e-4
3.3074504296467055,3.3537268500875737,9.746605154046855e-4,0.003022203148541661,8.2690284862363e-4,0.0025397804244350823,0.00512979218634045
1.8662259383269524,1.8896462442794988,0.0622991273601526,0.11117296219331783,0.05909119179404822,0.10232241003298392,0.18392585656982732
4.17010891457954,4.151595035557023,3.305678466057276e-5,1.6952197261832185e-4,3.579939607120834e-5,1.7678714109238688e-4,3.305678466057276e-4
0.690199238597572,0.6406598654552569,0.49022730968674,0.581872177669721,0.5218888760419209,0.6086167650634646,1
-1.5010147626530244,-1.8618881295965517,0.1336639743665938,0.20643084844261592,0.06290884552053332,0.10753648806928771,0.5190833955984225
-0.5248403456570812,-1.1459300997745536,0.5998092458757238,0.6894359147996825,0.2520952377459849,0.34292535971440397,1
1.6967604722395089,1.388233716649549,0.09004976613698307,0.14823006771519848,0.16537169955346695,0.24499511044958067,0.24174433862277334
-3.4796626356502953,-3.749232730286941,5.234614211226731e-4,0.0017744454953310953,1.8743560210605735e-4,6.942059337261383e-4,0.004105579773511161
-1.264552295121266,-1.529848999872696,0.20632329320566511,0.2956553712829353,0.12636692134454114,0.1959177075109165,0.7274093370921997
1.9666524155441756,1.6864210819963077,0.049496500540300734,0.09338962366094478,0.09202324641202561,0.14902550026238964,0.15467656418843978
1.1536658378634603,1.1439685668891786,0.24890985068476626,0.3375048822844288,0.25290745278937293,0.34292535971440397,0.5856702369053324
3.4119997887686506,3.4859643258188373,6.704218512366771e-4,0.0022162705826005856,5.114279756061489e-4,0.0016768130347742586,0.0038309820070667262
-0.2178169861575796,-0.144121410517181,0.8276156627762403,0.8720662339619389,0.8854333204800764,0.9100184160128091,1
-0.8424004178149107,-0.8863093687931843,0.3997630923157258,0.4971713864910098,0.37566161146234067,0.4637797672374576,1
-4.774312423639318,-4.62839368712561,2.069115060431807e-6,2.1221692927505714e-5,4.1641412346282045e-6,3.543949986917621e-5,3.183253939125857e-5
1.4505592073487956,1.6017447372657645,0.1472128137356915,0.22137265223412256,0.1095244503589871,0.17316118633831953,0.36803203433922876
1.320606534899172,1.289481645116609,0.1869314542932595,0.2738922407227245,0.19752560969168637,0.2856625508032418,0.45316716192305334
-4.12347833291325,-3.9733266314159033,4.0381951168910926e-5,2.0196959892781924e-4,7.590718620576029e-5,3.1960920507688543e-4,4.0393919785563847e-4
-0.945279502991341,-0.8257118885080296,0.3447420555051438,0.44339814212880235,0.4091623463122265,0.4959543591663351,1
-1.3408774907888408,-1.2641730740110786,0.18026141277730995,0.26509031290780877,0.2064592878629045,0.2938922247158783,0.667634862138185
-0.9664242403225946,-0.971903164085406,0.33406305668695124,0.43386928586916734,0.3313311916120435,0.4261494425878373,1
-3.1227146829187418,-3.1950839080565325,0.0018428549694940676,0.00538059845107757,0.0014411763505952431,0.004117646715986409,0.013163249782100483
-8.370099098665523,-8.377459891891466,1.8993229820526094e-16,7.597291928210437e-14,1.791510250282981e-16,7.166041001131924e-14,7.597291928210437e-14
0.8372631203902403,1.037298560143621,0.40264255512152114,0.4971713864910098,0.29984476408266947,0.3932390348625173,0.8614092471822844
4.12048222004799,4.092304023601852,4.090188196570863e-5,2.019846022997957e-4,4.611308886987987e-5,2.1958613747561842e-4,3.9904275088496223e-4
0.2721368244014314,0.6364119559134265,0.7855723814242408,0.8469783088131976,0.5246520039816296,0.610060469746081,1
0.6310270850311216,0.9388754701396268,0.5281654420280479,0.617737359097132,0.3480189298874088,0.43914060553616246,1
1.951101429613544,2.0213002918273637,0.0513209023169273,0.0959269202185557,0.04351180270339065,0.07992739437222858,0.15913458082768156
0.83714515098962194,0.9531914028145188,0.40270882305771794,0.4971713864910098,0.34072093621144317,0.43266150630024525,0.8614092471822844
-0.9680134489552786,-0.9284323737758928,0.33326916225184045,0.43386928586916734,0.3534049351018662,0.4433013487889289,1
2.9335599205093525,2.936957639820186,0.003426644741692367,0.009261202004573966,0.0033896431141864232,0.008861812063232478,0.015400650524460078
2.451659601239166,2.6112331678502385,0.01438821084720852,0.033076346775192,0.009155238918176045,0.021798187900419156,0.05533927248926354
2.8647575165037744,2.8747576885930064,0.004259673907405963,0.011142926973296831,0.004128146033776525,0.010653280087165226,0.018723841351235004
3.3747377933532507,3.4898324791144404,7.669359892089798e-4,0.0024941007779153814,5.04169946308643e-4,0.0016666775084583241,0.004260755495605443
3.528771535132833,3.5736370049935937,4.362749859950446e-4,0.0015174782121566768,3.68674402545564e-4,0.0012935943948967157,0.00268476914458489
4.546700447607171,4.527581903645286,6.108589553472823e-6,5.090491294560686e-5,6.675897866576418e-6,4.9451095307973466e-5,1.357464345216183e-4
4.898163185316935,5.009634273007512,1.1257961265298973e-6,1.2866241446055969e-5,6.433501082256418e-7,7.666536152403411e-6,3.752653755099658e-5
1.615887643333322,1.7010981058749113,0.10643059400521337,0.17166224839550542,0.08923206454853273,0.14509278788379307,0.28008051054003524
1.6324053971146657,1.6325013591623223,0.1029055089271488,0.16664859745287253,0.10288530455671076,0.16396064471188965,0.2725973746414538
0.7360293835696449,0.8395716853986677,0.4618835472642796,0.5564862015232285,0.40134706362260286,0.4880839716033992,0.9572716005477296
1.5996718415290956,1.7147934311327273,0.10998383371717706,0.17668085737699127,0.08668955638214428,0.14153396960350087,0.28753943455471126
-2.4715635267922327,-2.664091367342587,0.013616194050216527,0.031482529595876364,0.00784250119960323,0.01912805170634934,0.07780682314409444
-2.2381685742636104,-2.25368386454942,0.025427129474142083,0.052494944294589896,0.02442960856989971,0.04790119327431315,0.12713564737071043
1.7611310863816425,1.9952176833426123,0.07851848343931543,0.13343881450283607,0.04628717407266751,0.08340031364444597,0.21810689844254286
3.300847090278159,3.457303854805803,9.97637721059309e-4,0.003069654526336336,5.683222777796822e-4,0.0018332976702570391,0.0051825336158925145
0.13872597036710282,-0.1613126554231682,0.889694322017308,0.9117943154441898,0.8718793853433611,0.9082076930660011,1
-3.640327290488276,-3.554034494220629,2.860835936599215e-4,0.0010795607307921566,3.969051395715174e-4,0.00138053961590093,0.002487683423129752
-0.06783278781963074,0.0080084241865809,0.9459321554418085,0.960337213646506,0.9936118502097725,0.9955248456639311,1
-2.848128850431883,-3.040533729531018,0.004486832304944867,0.011578922077277076,0.0024224185697291224,0.006547077215484114,0.028042701905905416
0.3047887587836628,0.4373783987076357,0.7605897738570511,0.8289806799531892,0.6619303595223271,0.7395869938796951,1
1.1229583181429508,1.3489987927175648,0.26172179451055577,0.3536781006899402,0.17763940825979133,0.26123442391145785,0.6122147240013001
-0.692249768152937,-0.499018465633061,0.4889394471569939,0.581872177669721,0.6178749365353808,0.7001415711449075,1
-0.2654774283669323,-0.1176719871808438,0.7906958177334593,0.8502105567026443,0.9063509364658215,0.9272132342361347,1
0.7064795478021965,0.6441207198295279,0.4800527466747645,0.5731973094624053,0.5196432553269911,0.6077698892713346,0.9847235829225938
-0.21672944750075968,-0.1558000229422123,0.828462922263842,0.8720662339619389,0.8762217544318889,0.9093079185343413,1
1.2459555531920208,1.267237014834492,0.21306935919007883,0.3010923347930546,0.20536237339667038,0.29337481913810054,0.5073079980716163
-2.9135948753173877,-2.83507912367198,0.0036516054417038337,0.009802967628735124,0.004672737491392282,0.011981378183057133,0.02434403627802556
-5.822178503565511,-5.864221709222747,7.795630928464677e-9,1.8342661008152182e-7,6.106365332826314e-9,1.3569700739614032e-7,2.5985436428215593e-7
-2.553815512837518,-2.598242249288069,0.010800718247953874,0.025869983827434426,0.009506547855011148,0.022500704982274907,0.06448189998778432
-0.6019855240314549,-0.2163483932022334,0.5473187474952648,0.6364171482503079,0.8287598343370596,0.8807188039157756,1
-3.084586098389369,-3.086800493470297,0.002093724039018592,0.005815900108384978,0.0020783368152745532,0.005694073466505625,0.014439476131162704
-0.5460225443144611,-0.1439859363794454,0.5851709028616827,0.6764981535973211,0.8855402699240674,0.9100184160128091,1
2.08084418495547,2.01109929926519,0.03769944768409421,0.07397166460692874,0.04458002701003346,0.08142470686764101,0.12471255851085507
2.5187299848807796,2.49915803104516,0.011931268224397976,0.028239688105083968,0.012606565056460364,0.02875770735285391,0.04678928715450186
-3.62141578474776,-3.5998997393591923,3.07543351174879e-4,0.001128599453852767,3.3379112810348285e-4,0.0011973013069248538,0.002617390222764928
-4.62759569532899,-4.73844058758693,4.179878435240157e-6,3.923163814157723e-5,2.461645895517498e-6,2.2899031586209287e-5,5.9712549074859385e-5
4.619293688034315,4.778418290587819,4.347024592995964e-6,3.923163814157723e-5,2.0282322608729946e-06,2.0282322608729946e-05,1.0384845390417503e-4
0.16963072754653108,0.3159788414996951,0.8653344908646512,0.9013900946506784,0.7520837877401514,0.8170705196608824,1
-1.953912942798868,-2.105737331425104,0.05098694899406505,0.0957501389559907,0.03547328455327803,0.0672479328024228,0.2399385835014826
-1.9422743053048857,-2.149582567146666,0.052381332349896115,0.0970255949819163,0.03182499455382634,0.06090908048579204,0.24089113236889562
-2.494549518209262,-2.544658864760296,0.012770420535689409,0.0300480483192692,0.011086179311423899,0.02563278453508416,0.075120120798173
0.9725748288173928,0.9612294359153508,0.33099728882935986,0.43386928586916734,0.336666651797354,0.4316239125607103,0.7396587459873963
-3.540991756719295,-3.5987553499532967,4.1679599390132303e-4,0.0014624420838642912,3.3524436593895904e-4,0.0011973013069248538,0.0033343679512105842
0.11721075988909796,0.2090118829139256,0.9067163206314496,0.9252207353382139,0.8344810667101974,0.8807188039157756,1
-1.1554419258471753,-1.196531141960933,0.24818249709371412,0.3375048822844288,0.23176986961338716,0.3196825787770858,0.7941839906998852
2.5866131957126357,2.6306355908989545,0.009831189322680635,0.024125617969768427,0.008652139753553665,0.02084852952663534,0.0405409868976521
3.311811428747381,3.690796948119951,9.59755977263442e-4,0.0029992374289482563,2.35488480208877e-4,8.563217462140982e-4,0.005118698545405024
-4.193183816387111,-4.204506353573813,2.991777111941812e-5,1.5670913110097705e-4,2.848331875044551e-5,1.4991220394971322e-4,3.149239065201908e-4
1.0148461156683308,1.2506929722839213,0.31042199096202405,0.4125209182219589,0.21133588529211952,0.29871432070723997,0.7095359793417693
0.920454749357568,0.993021692900489,0.35755474173017243,0.45548374742697123,0.3209369865657572,0.4163346183921474,0.7858345972091703
-3.0587197555704178,-3.060405564161634,0.002281377562417087,0.0062934553445988615,0.002268692458108354,0.006173312811179194,0.015466966524861606
0.915781953822288,1.1388116259206862,0.3599996484642791,0.4556957575497204,0.2550514995227656,0.3446641885442779,0.7868844775175501
-2.896318091016861,-2.945405733848196,0.0038570428639351246,0.010285447637160331,0.003299215956317316,0.008682147253466622,0.025292084353672948
-3.7816622617405296,-3.8798458644781455,1.6491704124719088e-4,6.800702731842922e-4,1.1128760119731743e-4,4.5423510692782623e-4,0.0015218769382977886
1.851558763726167,1.940567855678648,0.06438063981123081,0.11344606134137587,0.05258843564272155,0.093476114199635807,0.1879726709816958
0.8397844013920849,0.569939085627919,0.4012278205584572,0.4971713864910098,0.5688456362915428,0.6519720759788457,0.8614092471822844
-5.525548737515859,-5.527611462782346,4.1782385736629465e-8,7.958549664119898e-7,4.130849633399081e-8,7.86828501599825e-7,1.1141969529767857e-6
-4.388524245668585,-4.287115219940076,1.2610372196326042e-5,8.006585521476852e-5,1.983262265627805e-5,1.1332927232158885e-4,1.4835731995677698e-4
-4.330524438031046,-4.288227751835263,1.6356680271089653e-5,9.765182251396809e-5,1.973534078920432e-5,1.1332927232158885e-4,1.8693348881245318e-4
-0.6824600648185087,-0.4727660081074367,0.49510441920704995,0.585922389594142,0.6364821706892283,0.7191888934341563,1
-2.86457049553134,-2.558053222770757,0.004262169567286038,0.011142926973296831,0.010670835631918145,0.02481589681841429,0.027497868176038952
-4.765225650329092,-4.914590080577818,2.1624309839832326e-06,2.1624309839832327e-5,1.0374140531279482e-6,1.1215287060842684e-5,3.203601457752937e-5
-5.045575362141649,-5.126075238877836,5.358755294965052e-7,7.145007059953403e-6,3.543586872828925e-7,4.724782497105233e-6,1.0717510589930104e-5
-4.075732622022549,-4.13174372376638,4.946600252126021e-5,2.3839037359643477e-4,3.897998409131199e-5,1.8785534501837103e-4,4.8259514654888007e-4
-3.11321727617295,-3.175384147586337,0.0019026157058142682,0.00551482813279498,0.001541650739107256,0.004342678138330299,0.013351689163608899
-4.25268336346003,-4.060967995017674,2.30798082803113e-5,1.3178928575534858e-4,5.264715576675076e-5,2.3930525348523076e-4,2.5289295374675e-4
